measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,1,Number,2016,99488120.78545214,136386402.70965147,73238499.78819823
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,643,Congenital heart anomalies,1,Number,2016,27953928.73609384,36511292.01963619,22252138.628371276
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,644,Orofacial clefts,1,Number,2016,646909.9794956677,1424774.862864639,321869.0717480338
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,645,Down syndrome,1,Number,2016,2308063.5959313693,3340142.4335277947,1501973.1813401694
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,646,Turner syndrome,1,Number,2016,9014.318069271925,15262.329727997361,4016.7421570039783
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,647,Klinefelter syndrome,1,Number,2016,6321.411138600775,13105.587368185625,2982.521889305096
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,648,Other chromosomal abnormalities,1,Number,2016,2138479.8325605663,2931891.945708584,1545790.0633369407
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,649,Congenital musculoskeletal and limb anomalies,1,Number,2016,3561284.98250477,4885016.508127112,2459209.927972223
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,650,Urogenital congenital anomalies,1,Number,2016,1486824.311768268,2488236.123586729,900648.2573443488
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,651,Digestive congenital anomalies,1,Number,2016,6030458.825112122,8967278.157605799,3813269.891457647
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,563,Cocaine use disorders,1,Number,2018,1178376.2782210673,1426324.051902433,931086.8639336091
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,564,Amphetamine use disorders,1,Number,2018,1594688.4345384943,2189647.9787878105,1092212.5327026783
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,565,Cannabis use disorders,1,Number,2018,617137.4561802894,967355.3450804278,377564.71590666956
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,566,Other drug use disorders,1,Number,2018,780879.4179046982,893556.5007332332,668695.4149497121
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,567,Depressive disorders,1,Number,2018,43556325.08083219,61810145.11235371,30072012.844019353
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,568,Major depressive disorder,1,Number,2018,35830065.4905671,52531152.22245183,24394198.77202362
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,569,Dysthymia,1,Number,2018,7726259.590265088,11016602.228389805,5165313.005492438
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,570,Bipolar disorder,1,Number,2018,7182672.952297855,10303566.67048357,4595612.259326732
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,664,Urticaria,1,Number,2018,4893433.898640993,7026990.374746601,3300467.5086907735
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,665,Decubitus ulcer,1,Number,2018,820391.5723821858,1093758.3287311713,582918.6695686118
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,668,Other skin and subcutaneous diseases,1,Number,2018,1186030.7124275186,1951064.004005997,692258.6426390988
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,1,Number,2018,71507077.00031409,96240701.92001179,50493823.38325179
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,670,Glaucoma,1,Number,2018,648580.4091520017,876620.2570480519,440060.49736521684
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,671,Cataract,1,Number,2018,6698305.920960047,9061942.722710302,4910886.508412642
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,672,Age-related macular degeneration,1,Number,2018,462857.4694508391,651525.6712917082,315987.42818202265
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,674,Age-related and other hearing loss,1,Number,2018,47122332.81079702,63379352.90371841,33310826.199988656
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,679,Other sense organ diseases,1,Number,2018,2707717.9297968196,4000120.8447148064,1684939.5439700969
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,563,Cocaine use disorders,1,Number,2014,1003590.9703462245,1236673.6809398187,784948.7782519495
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,564,Amphetamine use disorders,1,Number,2014,1522239.2516673116,2118132.235075047,1037154.0685146763
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,565,Cannabis use disorders,1,Number,2014,602999.0296380444,937731.4503943775,366595.84877098456
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,566,Other drug use disorders,1,Number,2014,698111.8364388824,803697.6876600079,609905.6351069214
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,567,Depressive disorders,1,Number,2014,40470027.15981845,56064722.893005684,27652555.408741757
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,568,Major depressive disorder,1,Number,2014,33178617.42811028,46912510.262859195,22695118.887472536
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,569,Dysthymia,1,Number,2014,7291409.731708186,10362442.084575627,4869337.108410558
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,570,Bipolar disorder,1,Number,2014,6800064.118988189,9755330.116735414,4339422.466062679
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,664,Urticaria,1,Number,2014,4692745.55604024,6746454.059786722,3167708.3003111426
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,665,Decubitus ulcer,1,Number,2014,672141.3969927381,920160.1789175514,472152.4202181654
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,668,Other skin and subcutaneous diseases,1,Number,2014,1059362.6837896153,1763870.4395063778,587136.9341725238
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,1,Number,2014,65076406.35893136,87553744.29322623,45914625.2312793
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,670,Glaucoma,1,Number,2014,592303.0385304914,795236.7217854194,404594.5063877739
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,671,Cataract,1,Number,2014,6277319.964755777,8470454.937673956,4584550.01280906
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,672,Age-related macular degeneration,1,Number,2014,418183.67489774525,590713.7068168928,286646.0557049018
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,674,Age-related and other hearing loss,1,Number,2014,42532790.94315205,57173178.69265,29940298.332106397
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,679,Other sense organ diseases,1,Number,2014,2473956.5274436725,3634928.1666402966,1543647.9171384687
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,680,Oral disorders,1,Number,2018,21896075.7081452,32427760.50533955,13103899.835813362
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,681,Caries of deciduous teeth,1,Number,2018,203014.87503049726,407647.1321702073,89695.42049881333
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,682,Caries of permanent teeth,1,Number,2018,2139367.1202345537,3877080.929039901,946854.8247723767
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,683,Periodontal diseases,1,Number,2018,6578499.342905704,12801332.816628594,2619496.7893185653
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,684,Edentulism,1,Number,2018,8778396.119862283,11846018.162546985,5914952.825843563
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,685,Other oral disorders,1,Number,2018,4196798.250112173,6075374.574672686,2628611.444468638
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,686,Sudden infant death syndrome,1,Number,2018,2494714.1908519557,3915014.5239292793,1591937.2108812653
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,687,Injuries,1,Number,2018,297604625.09130687,334014824.9560476,264254241.5817267
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,2018,76152830.45566414,86321604.6465247,62336797.444652386
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,689,Road injuries,1,Number,2018,71621653.12426738,81895602.41577366,58351952.336040415
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,690,Pedestrian road injuries,1,Number,2018,20962789.776496883,27250284.313777216,15837573.206195984
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,691,Cyclist road injuries,1,Number,2018,4479048.039481502,5566753.835998713,3430076.460840165
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,692,Motorcyclist road injuries,1,Number,2018,16769639.490720965,20684482.092910185,12472907.833128234
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2018,83911051.00919452,102098683.7356084,69037330.4967707
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,958,Typhoid and paratyphoid,1,Number,2018,7867882.287724924,12918912.996181292,4148738.915795884
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2018,5720676.557331162,7572825.052997166,4486330.765239647
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2018,64993477.79390682,79071726.88596734,51881944.67661723
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2018,207080357.47784793,219199496.87482148,196022507.0405125
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1,Number,2018,1079876.8502716795,1233383.3024398177,942364.0309510397
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,369,Maternal hypertensive disorders,1,Number,2014,3735855.8443382066,4651866.312265058,3007126.2805757523
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,370,Maternal obstructed labor and uterine rupture,1,Number,2014,1264071.7155323501,1729387.626501978,880877.0576014986
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,374,Ectopic pregnancy,1,Number,2014,679265.2480610645,940017.3452506169,448658.21867067716
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,375,Indirect maternal deaths,1,Number,2014,1729283.8364131204,2414040.5730453413,1214226.646964839
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,376,Late maternal deaths,1,Number,2014,456467.7701303826,559900.9902052461,382691.5250339279
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,380,Neonatal disorders,1,Number,2014,205144672.5409875,215385023.03043956,193642753.00156718
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,381,Neonatal preterm birth,1,Number,2014,89177422.73491225,99167720.85259753,78990640.24881822
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,382,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,2014,64720335.7174204,76373854.0359455,55395827.70653057
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,383,Neonatal sepsis and other neonatal infections,1,Number,2014,25108188.580072176,34584350.79615078,18140697.17359635
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,384,Hemolytic disease and other neonatal jaundice,1,Number,2014,6114650.766288811,8960663.785954345,4223696.312605439
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,385,Other neonatal disorders,1,Number,2014,20024074.742293794,26576306.89101398,14384723.368027894
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2014,63357511.44858918,87870325.36975953,46318515.91618727
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,387,Protein-energy malnutrition,1,Number,2014,17603679.577489488,21195630.87206833,14146285.250016272
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,388,Iodine deficiency,1,Number,2014,2203015.4695454123,3868190.20060904,1177637.176871528
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,389,Vitamin A deficiency,1,Number,2014,1508953.3955731099,2290134.7071316135,949362.3695345917
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,390,Dietary iron deficiency,1,Number,2014,39922200.399818,60767695.560068965,25410356.008480303
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,391,Other nutritional deficiencies,1,Number,2014,2119662.606163168,2671831.798034467,1646223.5168500612
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,393,Sexually transmitted infections excluding HIV,1,Number,2014,7026437.402041899,12447984.48278246,3559727.639731733
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,394,Syphilis,1,Number,2014,5969784.955998047,11388572.102131192,2362428.6332056476
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,480,Thyroid cancer,1,Number,2014,1176922.4241464448,1355286.601646251,1008300.7459156589
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,483,Mesothelioma,1,Number,2014,589238.4580006241,645733.0623057144,537805.3189922135
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,484,Hodgkin lymphoma,1,Number,2014,1200557.4321199756,1613413.0587079637,930867.8084697935
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,485,Non-Hodgkin lymphoma,1,Number,2014,7121571.92910835,8213769.653066592,6286688.419094767
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,486,Multiple myeloma,1,Number,2014,2173621.9421768845,2363814.4544436857,1993136.6126188177
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,487,Leukemia,1,Number,2014,11701828.394714646,13464257.186638823,10484493.621623714
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,2014,6025879.94484428,7092672.816868932,5327730.273985003
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,490,Other neoplasms,1,Number,2014,2749121.8348761545,3278173.1456101164,2314254.9556757915
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,571,Anxiety disorders,1,Number,2014,31694906.943653807,45119219.906421065,21674194.598351274
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,572,Eating disorders,1,Number,2014,3449558.3973010536,5134442.239001015,1995944.5696885493
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2014,773970.1473759769,1169400.7291929196,441432.57641671074
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,574,Bulimia nervosa,1,Number,2014,2675588.249925078,4263553.82296473,1469439.043713319
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,575,Autism spectrum disorders,1,Number,2014,8490587.75283476,14981058.105962731,4335195.3091582535
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2014,3508311.3113477756,5249221.623378986,2112905.3572451584
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,579,Conduct disorder,1,Number,2014,4392674.427860758,6958669.053589364,2508921.4332268373
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2014,3535757.2442938676,6449238.65427695,1712071.44288128
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,585,Other mental disorders,1,Number,2014,8249650.969782237,11646587.399609681,5463308.149780873
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,587,Diabetes mellitus,1,Number,2014,65903994.305355914,77648495.32961255,54323659.2979248
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,342,Varicella and herpes zoster,1,Number,2015,909977.4553697899,1040122.5789910047,798768.2186626872
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2015,74327920.70837286,111050724.65923339,47535322.50105457
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,345,Malaria,1,Number,2015,52970430.12584678,90070441.51037775,26257505.975521307
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,346,Chagas disease,1,Number,2015,316256.8313371717,369364.44262103544,279338.316926581
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,438,Prostate cancer,1,Number,2015,7074277.457524846,7861167.748986052,6379494.77879782
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2015,21638538.328841306,23421074.94372409,20146885.21783607
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2015,5049717.271338356,5879516.842517329,4419480.679571628
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2015,2139979.759681843,2447924.605855812,1875998.1307174908
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2015,2490521.309747565,3053606.989451899,2079045.7770345923
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2015,3314535.9301028014,3829709.990283775,2961908.5405631363
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2015,9705223.997653278,10134820.876226913,9204385.420730818
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2015,1680174.4375073502,1902499.091731644,1509085.2228782705
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,2015,1090340.6533117355,1234545.8261224893,941957.8162714229
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,2015,4961882.283597361,5747909.935633944,4370987.301617027
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,2015,494350.50474220316,602548.0956564739,400001.45154040854
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,2015,3682608.5897984924,4092230.92863256,3328275.606642092
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,474,Bladder cancer,1,Number,2015,3829583.872495359,4155495.0193705764,3523179.519221182
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2015,8354789.398926941,10063812.07302173,7267089.834859336
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,680,Oral disorders,1,Number,2014,20147859.368048698,30090608.984513097,11980748.400133759
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,681,Caries of deciduous teeth,1,Number,2014,195649.3298688796,392390.21230266383,85954.36355198768
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,682,Caries of permanent teeth,1,Number,2014,2087033.3904313168,3793072.16328448,923817.6538658502
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,683,Periodontal diseases,1,Number,2014,6085968.156784291,12137884.218955351,2402876.6851976914
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,684,Edentulism,1,Number,2014,7801939.939799434,10481236.931760127,5209064.951427168
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,685,Other oral disorders,1,Number,2014,3977268.551164803,5770207.0803087745,2486158.280170404
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,686,Sudden infant death syndrome,1,Number,2014,2808019.0456002485,4199183.749481361,1799399.8296696462
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,687,Injuries,1,Number,2014,309571599.97703516,346773491.5280203,276611134.7248881
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,1,Number,2014,77466205.16784793,88040920.16159824,64888441.14279842
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,689,Road injuries,1,Number,2014,72889782.30946395,82018815.56234848,61292548.65470262
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,690,Pedestrian road injuries,1,Number,2014,23646048.722626563,29620311.704915974,18516615.019845605
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,691,Cyclist road injuries,1,Number,2014,4201845.408743855,5200777.9865443995,3338531.919083641
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,692,Motorcyclist road injuries,1,Number,2014,15911478.228152271,19875191.87123422,12213938.639586166
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,1,Number,2014,100980273.83860052,120451685.12202822,82497882.92275918
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,958,Typhoid and paratyphoid,1,Number,2014,10071755.83706399,16241181.444759332,5244811.208553404
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2014,6240444.250145309,8136751.093298918,5045183.961984384
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,1,Number,2014,76939925.21741782,92899663.05361407,61081637.667330295
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2014,223689575.20233554,233560799.6626104,212229511.77708748
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1,Number,2014,935825.1161112726,1056747.8700375594,810206.1399439705
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,342,Varicella and herpes zoster,1,Number,2017,901499.9490584208,1031452.5931422119,794695.3276714202
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2017,69906042.3275437,108922889.58339867,42233315.890694916
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,345,Malaria,1,Number,2017,49382849.628530875,88928003.152161,21924877.47626263
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,346,Chagas disease,1,Number,2017,305894.9359639939,357506.0961355353,268427.5628841829
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,438,Prostate cancer,1,Number,2017,7505628.075217667,8305788.768121656,6676593.044096296
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2017,22705198.98583576,24729266.76830488,21158050.983732037
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2017,5376440.716467553,6239960.821556429,4696885.08363331
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2017,2255004.6098415107,2586466.7461973056,1940725.1790050322
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2017,2696466.9748819564,3275516.1711909217,2227791.54885819
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2017,3492483.998962411,4106695.902142292,3090910.9307094626
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2017,10394302.608925851,10850359.282032426,9845702.53903571
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2017,1669795.3483409295,1923357.7839492122,1493176.9447811274
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,2017,1154089.7652327742,1299793.9571046603,1019747.4029166031
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,2017,5274414.746140712,6116070.358255768,4673579.126697956
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,2017,520330.95775620954,628325.6911106277,418976.4493489086
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,2017,3778636.0596427857,4224397.09533335,3389907.5177933243
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,474,Bladder cancer,1,Number,2017,4036396.1750889835,4398705.958320169,3705272.5123072783
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2017,8613089.326694679,10409111.554466728,7536107.823562017
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,398,Genital herpes,1,Number,2016,195136.05034352123,419473.4151844891,84843.63922108356
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,399,Other sexually transmitted infections,1,Number,2016,431686.8773414276,608696.7423288494,305394.74472069397
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,400,Acute hepatitis,1,Number,2016,6342891.872826466,8690432.102846643,4483221.8855096735
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,401,Acute hepatitis A,1,Number,2016,3270445.438377145,4595250.887194898,2065966.3773102786
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2016,2435740.1872953856,3855031.5960241705,1466973.4956037318
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,403,Acute hepatitis C,1,Number,2016,314787.00990558515,593251.4879459925,145342.43725375243
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,404,Acute hepatitis E,1,Number,2016,321919.23724834796,589594.9961028167,179436.4001178985
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,405,Leprosy,1,Number,2016,22892.28371597356,33461.09009911322,14694.055784691938
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,408,Other unspecified infectious diseases,1,Number,2016,8426265.100936681,12733547.196905594,5521571.105558273
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2016,1593165928.9165509,1772295556.865572,1432759993.6479938
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2016,238933158.7114382,249570416.92176005,227792709.25729358
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,411,Esophageal cancer,1,Number,2016,11505797.1731644,12312934.198339071,10463413.614102785
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,414,Stomach cancer,1,Number,2016,21443525.764779314,25024706.326904457,19152374.548807263
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,417,Liver cancer,1,Number,2016,12122305.906215422,13358261.897718461,10964228.461272925
